;pair_id;year;iso3_o;iso3_d;fwd_log_mig;o_sl_uem_totl_zs;o_sp_pop_0014_to_zs;sfi_sfi;pol4_autoc;o_IT_CEL_SETS_P2;o_IT_NET_USER_P2;o_number_weather;o_number_nonweather;mig_stock_tot;o_French;o_Spanish;o_English;d_GDP;d_pop;o_GDP;o_pop;Set
4423;1224;2013;18;5;2.1972246;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;171.77097;17.575834;22.015198;22.211168;2
4424;1224;2014;18;5;1.9459101;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;9.678758;0.45;0.0;0.42;175.02501;17.762648;23.311077;22.773014;0
4425;1225;2004;18;6;0.6931472;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;127.759995;10.197102;16.215416;17.667576;1
4426;1225;2005;18;6;2.0794415;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;9.678758;0.45;0.0;0.42;135.99;10.211217;16.587858;18.126999;1
4427;1225;2006;18;6;3.583519;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;145.34203;10.238906;17.12265;18.597107;1
4428;1225;2007;18;6;2.5649493;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;153.37802;10.298827;17.680107;19.078102;1
4429;1225;2008;18;6;3.1780539;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;157.53604;10.384603;18.190008;19.570415;1
4430;1225;2009;18;6;2.3025851;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;149.90799;10.443934;18.541412;20.07452;1
4431;1225;2010;18;6;1.3862944;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;9.678758;0.45;0.0;0.42;153.34898;10.47441;19.147467;20.590668;1
4432;1225;2011;18;6;1.9459101;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;156.36003;10.496089;19.940285;21.119064;1
4433;1225;2012;18;6;2.3978953;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;9.678758;0.45;0.0;0.42;155.09604;10.510786;20.855291;21.659487;1
4434;1225;2013;18;6;2.7725887;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;154.00798;10.514273;22.015198;22.211168;2
4435;1225;2014;18;6;2.1972246;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;9.678758;0.45;0.0;0.42;157.07503;10.510566;23.311077;22.773014;0
4436;1226;2004;18;7;7.673223;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;13834.0;0.45;0.0;0.42;2837.5803;82.51626;16.215416;17.667576;1
4437;1226;2005;18;7;7.3783836;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;14272.0;0.45;0.0;0.42;2857.6301;82.469406;16.587858;18.126999;1
4438;1226;2006;18;7;7.3613753;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;14414.0;0.45;0.0;0.42;2963.65;82.37646;17.12265;18.597107;1
4439;1226;2007;18;7;7.239215;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;14650.0;0.45;0.0;0.42;3060.5503;82.26639;17.680107;19.078102;1
4440;1226;2008;18;7;7.4871736;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;14425.0;0.45;0.0;0.42;3092.749;82.1101;18.190008;19.570415;1
4441;1226;2009;18;7;7.4882936;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;14646.0;0.45;0.0;0.42;2918.3901;81.902306;18.541412;20.07452;1
4442;1226;2010;18;7;7.6197243;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;14876.0;0.45;0.0;0.42;3037.7698;81.77692;19.147467;20.590668;1
4443;1226;2011;18;7;7.6063876;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;15346.0;0.45;0.0;0.42;3146.829;81.79767;19.940285;21.119064;1
4444;1226;2012;18;7;7.794823;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;16021.0;0.45;0.0;0.42;3158.6694;80.42582;20.855291;21.659487;1
4445;1226;2013;18;7;7.9412956;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;17023.0;0.45;0.0;0.42;3162.0088;80.6456;22.015198;22.211168;2
4446;1226;2014;18;7;8.067776;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;18301.0;0.45;0.0;0.42;3212.7407;80.8895;23.311077;22.773014;0
4447;1227;2004;18;8;4.158883;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;258.26596;5.404523;16.215416;17.667576;1
4448;1227;2005;18;8;4.060443;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;9.678758;0.45;0.0;0.42;264.56006;5.4194317;16.587858;18.126999;1
4449;1227;2006;18;8;3.3322046;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;274.60403;5.437272;17.12265;18.597107;1
4450;1227;2007;18;8;4.2341065;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;276.868;5.461438;17.680107;19.078102;1
4451;1227;2008;18;8;4.4426513;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;274.87994;5.4936213;18.190008;19.570415;1
4452;1227;2009;18;8;4.574711;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;465.0;0.45;0.0;0.42;260.89496;5.5230947;18.541412;20.07452;1
4453;1227;2010;18;8;4.6634393;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;546.0;0.45;0.0;0.42;265.13403;5.547683;19.147467;20.590668;1
4454;1227;2011;18;8;4.1431346;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;585.0;0.45;0.0;0.42;268.189;5.570572;19.940285;21.119064;1
4455;1227;2012;18;8;4.543295;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;615.0;0.45;0.0;0.42;266.43204;5.591572;20.855291;21.659487;1
4456;1227;2013;18;8;4.6051702;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;665.0;0.45;0.0;0.42;265.13605;5.6149325;22.015198;22.211168;2
4457;1227;2014;18;8;4.394449;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;684.0;0.45;0.0;0.42;268.14398;5.639565;23.311077;22.773014;0
4458;1228;2004;18;9;6.64379;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;3433.0;0.45;0.0;0.42;1115.7397;42.921894;16.215416;17.667576;1
4459;1228;2005;18;9;6.695799;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;3850.0;0.45;0.0;0.42;1157.28;43.65316;16.587858;18.126999;1
4460;1228;2006;18;9;6.814543;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;4029.0;0.45;0.0;0.42;1205.58;44.397316;17.12265;18.597107;1
4461;1228;2007;18;9;6.694562;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;4788.0;0.45;0.0;0.42;1251.0198;45.226803;17.680107;19.078102;1
4462;1228;2008;18;9;6.3902407;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;5524.0;0.45;0.0;0.42;1264.9802;45.954105;18.190008;19.570415;1
4463;1228;2009;18;9;6.25575;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;5919.0;0.45;0.0;0.42;1219.77;46.36295;18.541412;20.07452;1
4464;1228;2010;18;9;6.2383246;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;6117.0;0.45;0.0;0.42;1219.94;46.5769;19.147467;20.590668;1
4465;1228;2011;18;9;6.175867;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;6360.0;0.45;0.0;0.42;1212.4097;46.742702;19.940285;21.119064;1
4466;1228;2012;18;9;6.154858;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;6250.0;0.45;0.0;0.42;1187.08;46.773056;20.855291;21.659487;1
4467;1228;2013;18;9;6.1484685;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;6106.0;0.45;0.0;0.42;1172.48;46.62004;22.015198;22.211168;2
4468;1228;2014;18;9;6.0958247;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;5800.0;0.45;0.0;0.42;1188.7703;46.4046;23.311077;22.773014;0
4469;1229;2004;18;10;0.0;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;12.791943;1.36255;16.215416;17.667576;1
4470;1229;2005;18;10;0.0;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;9.678758;0.45;0.0;0.42;14.003483;1.354775;16.587858;18.126999;1
4471;1229;2006;18;10;0.0;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;15.461636;1.34681;17.12265;18.597107;1
4472;1229;2007;18;10;0.0;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;16.683123;1.34068;17.680107;19.078102;1
4473;1229;2008;18;10;0.6931472;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;15.794303;1.33709;18.190008;19.570415;1
4474;1229;2009;18;10;0.0;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;13.46661;1.334515;18.541412;20.07452;1
4475;1229;2010;18;10;0.6931472;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;9.678758;0.45;0.0;0.42;13.800026;1.331475;19.147467;20.590668;1
4476;1229;2011;18;10;1.0986123;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;2.0;0.45;0.0;0.42;14.940432;1.327439;19.940285;21.119064;1
4477;1229;2012;18;10;0.6931472;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;6.0;0.45;0.0;0.42;15.635245;1.322696;20.855291;21.659487;1
4478;1229;2013;18;10;1.0986123;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;9.0;0.45;0.0;0.42;15.890062;1.317997;22.015198;22.211168;2
4479;1229;2014;18;10;2.5649493;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;12.0;0.45;0.0;0.42;16.220991;1.313645;23.311077;22.773014;0
4480;1230;2004;18;11;3.988984;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;90.0;0.45;0.0;0.42;198.906;5.228172;16.215416;17.667576;1
4481;1230;2005;18;11;4.0073333;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;146.0;0.45;0.0;0.42;204.43596;5.246096;16.587858;18.126999;1
4482;1230;2006;18;11;4.836282;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;201.0;0.45;0.0;0.42;212.72598;5.2662683;17.12265;18.597107;1
4483;1230;2007;18;11;4.7184987;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;323.0;0.45;0.0;0.42;223.75603;5.2887197;17.680107;19.078102;1
4484;1230;2008;18;11;4.0775375;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;430.0;0.45;0.0;0.42;225.368;5.313399;18.190008;19.570415;1
4485;1230;2009;18;11;4.1108737;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;501.0;0.45;0.0;0.42;206.73201;5.3388715;18.541412;20.07452;1
4486;1230;2010;18;11;3.912023;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;566.0;0.45;0.0;0.42;212.919;5.363352;19.147467;20.590668;1
4487;1230;2011;18;11;4.204693;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;620.0;0.45;0.0;0.42;218.39198;5.388272;19.940285;21.119064;1
4488;1230;2012;18;11;4.3438053;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;661.0;0.45;0.0;0.42;215.27798;5.413971;20.855291;21.659487;1
4489;1230;2013;18;11;4.7706847;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;715.0;0.45;0.0;0.42;212.43304;5.438972;22.015198;22.211168;2
4490;1230;2014;18;11;4.2195077;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;805.0;0.45;0.0;0.42;212.18997;5.463596;23.311077;22.773014;0
4491;1231;2004;18;12;8.357493;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;2168.81;62.704903;16.215416;17.667576;1
4492;1231;2005;18;12;8.406932;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;35316.0;0.45;0.0;0.42;2203.6802;63.179348;16.587858;18.126999;1
4493;1231;2006;18;12;8.322151;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;37399.0;0.45;0.0;0.42;2256.01;63.621365;17.12265;18.597107;1
4494;1231;2007;18;12;8.250359;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;38751.0;0.45;0.0;0.42;2309.2896;64.016235;17.680107;19.078102;1
4495;1231;2008;18;12;8.260493;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;41247.0;0.45;0.0;0.42;2313.7998;64.375;18.190008;19.570415;1
4496;1231;2009;18;12;8.188689;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;43471.0;0.45;0.0;0.42;2245.7395;64.70703;18.541412;20.07452;1
4497;1231;2010;18;12;8.184235;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;45594.0;0.45;0.0;0.42;2289.89;65.02751;19.147467;20.590668;1
4498;1231;2011;18;12;8.233503;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;48343.0;0.45;0.0;0.42;2337.5002;65.34278;19.940285;21.119064;1
4499;1231;2012;18;12;8.2395935;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;50654.0;0.45;0.0;0.42;2341.7698;65.639984;20.855291;21.659487;1
4500;1231;2013;18;12;8.312135;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;2357.1404;65.92549;22.015198;22.211168;2
4501;1231;2014;18;12;8.059908;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;9.678758;0.45;0.0;0.42;2361.3804;66.20694;23.311077;22.773014;0
4502;1232;2013;18;13;6.908755;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;2577.05;64.10678;22.015198;22.211168;2
4503;1234;2004;18;15;2.3978953;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;0.0;0.45;0.0;0.42;107.318985;10.107145;16.215416;17.667576;1
4504;1234;2005;18;15;2.8903718;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;0.0;0.45;0.0;0.42;111.89002;10.087066;16.587858;18.126999;1
4505;1234;2006;18;15;3.1354942;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;24.0;0.45;0.0;0.42;116.32402;10.071369;17.12265;18.597107;1
4506;1234;2007;18;15;3.9512436;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;39.0;0.45;0.0;0.42;116.91899;10.05578;17.680107;19.078102;1
4507;1234;2008;18;15;4.1108737;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;41.0;0.45;0.0;0.42;117.94601;10.038189;18.190008;19.570415;1
4508;1234;2009;18;15;3.5263605;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;119.0;0.45;0.0;0.42;110.21901;10.02265;18.541412;20.07452;1
4509;1234;2010;18;15;3.5263605;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;172.0;0.45;0.0;0.42;111.08903;10.000024;19.147467;20.590668;1
4510;1234;2011;18;15;4.1108737;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;174.0;0.45;0.0;0.42;113.096016;9.971728;19.940285;21.119064;1
4511;1234;2012;18;15;4.0775375;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;192.0;0.45;0.0;0.42;111.425;9.920363;20.855291;21.659487;1
4512;1234;2013;18;15;3.9512436;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;211.0;0.45;0.0;0.42;113.12401;9.893083;22.015198;22.211168;2
4513;1234;2014;18;15;4.158883;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;230.0;0.45;0.0;0.42;117.23698;9.861672;23.311077;22.773014;0
4514;1236;2004;18;17;1.0986123;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;0.0;0.45;0.0;0.42;15.847348;0.292074;16.215416;17.667576;1
4515;1236;2005;18;17;0.0;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;2.0;0.45;0.0;0.42;16.798498;0.29673398;16.587858;18.126999;1
4516;1236;2006;18;17;0.6931472;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;2.0;0.45;0.0;0.42;17.509563;0.303782;17.12265;18.597107;1
4517;1236;2007;18;17;1.0986123;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;3.0;0.45;0.0;0.42;19.21193;0.311566;17.680107;19.078102;1
4518;1236;2008;18;17;1.0986123;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;3.0;0.45;0.0;0.42;19.432995;0.31741402;18.190008;19.570415;1
4519;1236;2009;18;17;1.3862944;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;4.0;0.45;0.0;0.42;18.432276;0.318499;18.541412;20.07452;1
4520;1236;2010;18;17;0.6931472;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;6.0;0.45;0.0;0.42;17.866934;0.31804103;19.147467;20.590668;1
4521;1236;2011;18;17;1.3862944;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;6.0;0.45;0.0;0.42;18.295918;0.31901398;19.940285;21.119064;1
4522;1236;2012;18;17;1.0986123;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;8.0;0.45;0.0;0.42;18.53556;0.320716;20.855291;21.659487;1
4523;1236;2013;18;17;0.6931472;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;7.0;0.45;0.0;0.42;19.195496;0.32376403;22.015198;22.211168;2
4524;1236;2014;18;17;1.3862944;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;6.0;0.45;0.0;0.42;19.554726;0.327589;23.311077;22.773014;0
4525;1238;2004;18;19;6.55108;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;4672.0;0.45;0.0;0.42;1836.0797;57.685318;16.215416;17.667576;1
4526;1238;2005;18;19;6.4393506;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;5529.0;0.45;0.0;0.42;1853.5103;57.96947;16.587858;18.126999;1
4527;1238;2006;18;19;6.489205;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;6249.0;0.45;0.0;0.42;1890.7002;58.143986;17.12265;18.597107;1
4528;1238;2007;18;19;6.872128;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;6940.0;0.45;0.0;0.42;1918.5697;58.438313;17.680107;19.078102;1
4529;1238;2008;18;19;7.0405364;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;6620.0;0.45;0.0;0.42;1898.4297;58.826733;18.190008;19.570415;1
4530;1238;2009;18;19;7.1123276;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;7438.0;0.45;0.0;0.42;1794.37;59.09537;18.541412;20.07452;1
4531;1238;2010;18;19;6.891626;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;8197.0;0.45;0.0;0.42;1825.0701;59.277405;19.147467;20.590668;1
4532;1238;2011;18;19;7.141245;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;8830.0;0.45;0.0;0.42;1835.7699;59.379444;19.940285;21.119064;1
4533;1238;2012;18;19;7.0192966;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;10071.0;0.45;0.0;0.42;1784.9198;59.539722;20.855291;21.659487;1
4534;1238;2013;18;19;6.705639;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;11880.0;0.45;0.0;0.42;1754.5996;60.233948;22.015198;22.211168;2
4535;1238;2014;18;19;6.7117405;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;12414.0;0.45;0.0;0.42;1747.13;61.336376;23.311077;22.773014;0
4536;1239;2005;18;20;5.1357985;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;9.678758;0.45;0.0;0.42;4571.868;127.77303;16.587858;18.126999;1
4537;1239;2006;18;20;4.919981;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;217.0;0.45;0.0;0.42;4649.2617;127.85403;17.12265;18.597107;1
4538;1239;2007;18;20;4.919981;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;261.0;0.45;0.0;0.42;4751.1895;128.00098;17.680107;19.078102;1
4539;1239;2008;18;20;4.787492;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;287.0;0.45;0.0;0.42;4701.702;128.063;18.190008;19.570415;1
4540;1239;2009;18;20;4.983607;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;319.0;0.45;0.0;0.42;4441.8306;128.04701;18.541412;20.07452;1
4541;1239;2010;18;20;4.4426513;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;343.0;0.45;0.0;0.42;4648.4683;128.07002;19.147467;20.590668;1
4542;1239;2011;18;20;4.9904327;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;365.0;0.45;0.0;0.42;4627.419;127.81727;19.940285;21.119064;1
4543;1239;2012;18;20;4.9767337;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;328.0;0.45;0.0;0.42;4708.581;127.561485;20.855291;21.659487;1
4544;1239;2013;18;20;4.8441873;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;414.0;0.45;0.0;0.42;4784.5415;127.33863;22.015198;22.211168;2
4545;1239;2014;18;20;4.882802;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;454.0;0.45;0.0;0.42;4779.5386;127.131805;23.311077;22.773014;0
4546;1240;2004;18;21;3.637586;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;864.2279;48.03942;16.215416;17.667576;1
4547;1240;2005;18;21;2.7080503;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;9.678758;0.45;0.0;0.42;898.1369;48.138077;16.587858;18.126999;1
4548;1240;2006;18;21;3.218876;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;944.626;48.37195;17.12265;18.597107;1
4549;1240;2007;18;21;3.912023;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;996.2349;48.597652;17.680107;19.078102;1
4550;1240;2008;18;21;4.2904596;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;1024.42;48.9487;18.190008;19.570415;1
4551;1240;2009;18;21;4.3307333;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;1031.6702;49.18204;18.541412;20.07452;1
4552;1240;2010;18;21;4.4886365;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;185.0;0.45;0.0;0.42;1098.6902;49.41037;19.147467;20.590668;1
4553;1240;2011;18;21;5.365976;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;213.0;0.45;0.0;0.42;1139.1398;49.77944;19.940285;21.119064;1
4554;1240;2012;18;21;5.2983174;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;354.0;0.45;0.0;0.42;1165.2599;50.004436;20.855291;21.659487;1
4555;1240;2013;18;21;5.117994;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;502.0;0.45;0.0;0.42;1198.9998;50.219673;22.015198;22.211168;2
4556;1240;2014;18;21;5.062595;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;599.0;0.45;0.0;0.42;1238.6898;50.423958;23.311077;22.773014;0
4557;1241;2004;18;22;3.5553482;4.4;44.501453;17.0;5.0;8.661224693;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;35.558014;0.458095;16.215416;17.667576;1
4558;1241;2005;18;22;3.218876;4.4;44.313423;17.0;5.0;12.41890525;9.678758050795965;2;1;9.678758;0.45;0.0;0.42;37.0245;0.46515802;16.587858;18.126999;1
4559;1241;2006;18;22;3.988984;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;38.831738;0.472637;17.12265;18.597107;1
4560;1241;2007;18;22;3.637586;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;41.3415;0.47999302;17.680107;19.078102;1
4561;1241;2008;18;22;4.158883;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;41.542965;0.48865;18.190008;19.570415;1
4562;1241;2009;18;22;4.0430512;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;39.327194;0.49778298;18.541412;20.07452;1
4563;1241;2010;18;22;4.158883;3.8;43.412422;17.0;5.0;41.8760103;9.678758050795965;1;1;294.0;0.45;0.0;0.42;41.350452;0.506953;19.147467;20.590668;1
4564;1241;2011;18;22;3.8501475;3.8;43.244637;16.0;5.0;49.56740015;9.678758050795965;0;1;347.0;0.45;0.0;0.42;42.429302;0.51834697;19.940285;21.119064;1
4565;1241;2012;18;22;3.637586;3.8;43.078438;16.0;5.0;60.40682443;9.678758050795965;2;0;366.0;0.45;0.0;0.42;42.360157;0.530946;20.855291;21.659487;1
4566;1241;2013;18;22;4.0943446;4.0;42.95716;15.0;5.0;70.3904685;9.678758050795965;1;0;382.0;0.45;0.0;0.42;43.203205;0.54336;22.015198;22.211168;2
4567;1242;2014;18;23;0.0;9.678758;9.678758;15.0;5.0;75.6851331;9.678758050795965;1;2;9.678758;0.45;0.0;0.42;19.850904;1.990351;23.311077;22.773014;0
4568;1243;2006;18;24;1.3862944;3.8;44.127007;17.0;5.0;16.84911141;9.678758050795965;0;1;9.678758;0.45;0.0;0.42;909.6759;111.38287;17.12265;18.597107;1
4569;1243;2007;18;24;2.5649493;4.0;43.94263;17.0;5.0;23.75158108;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;938.3141;113.13938;17.680107;19.078102;1
4570;1243;2008;18;24;2.9957323;4.5;43.76143;17.0;5.0;31.44110653;9.678758050795965;1;0;9.678758;0.45;0.0;0.42;951.45386;114.97281;18.190008;19.570415;1
4571;1243;2009;18;24;3.465736;4.7;43.584705;16.0;5.0;39.81367836;9.678758050795965;0;1;95.0;0.45;0.0;0.42;906.73193;116.81561;18.541412;20.07452;1
